ts_code,closelow,closehigh,pe_ttmlow,pe_ttmhigh,pblow,pbhigh,turnover_rate_flow,turnover_rate_fhigh,ps_ttmlow,ps_ttmhigh,total_mvlow,total_mvhigh,close,closerate,pe_ttm,pe_ttmrate,pb,pbrate,turnover_rate_f,turnover_rate_frate,ps_ttm,ps_ttmrate,total_mv,total_mvrate,mv,mv_low,mv_high
603232.SH,20.83,73.88,24.1129,68.3601,3.126,8.8623,0.0144,58.0875,6.1571,17.7559,158966,450668,35.3,27.27615457,42.593,41.76558065,5.3716,39.14718547,2.7569,4.722496302,9.9766,32.9301307,301462,48.84985362,,,
603233.SH,35.6,76.32,29.2206,60.4852,5.2025,10.5897,0.0342,47.3813,1.8122,3.9553,1424035.6,3052876.32,46.83,27.57858546,35.1374,18.92491828,6.1628,17.82558658,2.555,5.324085319,2.0933,13.11651346,1873246.83,27.57858546,,,
603238.SH,13.87,53.93,30.1637,87.4593,2.1019,8.9479,0.014,67.2041,1.9426,12.5353,166440,647160,19.31,13.57963055,40.3747,17.82161283,2.8651,11.14811569,4.6744,6.93614089,2.538,5.620852096,231720,13.57963055,,,
603239.SH,9.63,106.38,16.0594,103.0885,2.682,11.2332,0.0107,60.4665,3.3758,21.3341,260703.36,959973.12,13.14,3.627906977,29.2131,15.11413998,3.6299,11.08499392,7.6054,12.56240096,5.0361,9.245307184,355726.08,13.58885017,,,
603258.SH,12.91,87.53,20.969,81.6102,1.9428,14.1303,0.0082,53.5576,6.6992,42.0157,313896.322,2100720,19,8.161350844,41.7049,34.19440908,2.7896,6.948102564,3.0838,5.74348172,10.1299,9.714156273,461846.3,8.280054704,,,
603259.SH,31.1,132.87,27.442,117.2417,3.6879,15.7561,0.0082,69.6013,3.9816,17.0109,3240575.079,13844862.08,94.34,62.14011988,52.7538,28.18695385,6.0854,19.86626009,3.238,4.640977338,12.2533,63.48537527,11038367.61,73.53434065,,,
603260.SH,28.11,81.29,10.084,45.0955,3.8267,10.9956,0.0134,67.1397,2.6942,8.6685,1883370,5446430,59.64,59.28920647,14.2853,11.9997715,5.421,22.23911618,3.2605,4.83729924,3.8167,18.78881208,3995880,59.28920647,,,
603266.SH,12.08,49.18,24.441,57.3793,2.0713,6.7416,0.026,58.0743,1.8843,6.2862,169120,491800,19.42,19.78436658,39.7369,46.43803718,3.2422,25.07119457,21.2719,36.60038278,3.0024,25.40039528,275545.7192,32.98181455,,,
603268.SH,12.85,68.68,30.3511,167.5557,2.7587,11.4003,0.03,66.6236,2.6527,20.747,147752,604384,19.61,12.10818556,49.3141,13.82096519,4.0011,14.37696723,3.9315,5.858671104,4.0395,7.66429207,245394.8336,21.38326565,,,
603269.SH,12.61,43.41,30.691,103.689,1.8404,6.603,0.0197,86.1272,2.0648,7.1393,115343.67,397071.27,16.54,12.75974026,47.055,22.41705252,2.3353,10.39138286,4.8538,5.614028975,2.4891,8.361414918,151291.38,12.75974026,,,
603277.SH,8.3,32.33,16.4623,55.2777,2.0315,8.7639,0.0136,47.3658,2.4055,10.3349,332664,1295786.4,11.01,11.2775697,21.2365,12.29975731,2.5858,8.23331947,12.3858,26.12803629,3.1764,9.722047065,451371.465,12.32527299,,,
603278.SH,14.31,33.52,15.313,50.1717,1.9949,5.2059,0.0088,48.5754,1.2807,3.8753,297648,697216,17.6,17.12649662,17.8262,7.209677928,2.3978,12.54749299,3.0414,6.244208983,1.5007,8.479149002,366080,17.12649662,,,
603283.SH,9.94,35.01,23.9652,114.2507,2.5603,8.8373,0.0175,68.3,2.79,13.6211,159040,560160,19.72,39.01076984,36.504,13.88794435,4.5315,31.40353672,6.2053,9.06205836,3.7326,8.702717176,320970.4108,40.36956791,,,
603286.SH,11.42,46.06,31.554,128.0143,2.5366,9.9055,0.023,69.5172,3.2011,13.0522,100582.792,405678.056,16.75,15.38683603,51.1852,20.35158506,3.4471,12.35598258,3.5773,5.114527543,4.2286,10.43030728,147527.3,15.38683603,,,
603288.SH,25.94,80.94,29.0281,58.1903,8.5506,20.5109,0.0998,11.1061,6.479,14.3201,6871360.6,21863567.03,77.74,94.18181818,50.9069,75.02451804,16.6672,67.86284625,0.4572,3.247231131,12.7613,80.12013621,20992671.25,94.19100994,,,
603289.SH,7.4,28.32,21.7305,61.94,2.1183,6.6676,0.008,66.8867,2.6103,8.6593,197212.22,577728,12.06,22.27533461,35.4148,34.03250476,3.4523,29.32319258,10.532,15.73595181,4.2541,27.17473963,321402.618,32.63738445,,,
603297.SH,37.25,63.29,29.3246,49.3597,3.2663,5.4979,0.0712,75.5588,6.0889,10.2489,312900,531636,59.11,83.94777266,41.8343,62.4389197,4.9628,76.02168847,20.4077,26.9401862,8.97,69.25721154,496524,83.94777266,,,
603298.SH,10.74,31.97,12.4835,55.3536,1.7795,6.3597,0.0283,53.4101,0.8011,4.3255,664649.3893,1978476.814,14.75,18.88836552,17.1445,10.87237958,2.4439,14.50591677,1.6668,3.069398184,1.1002,8.486550902,912809.9155,18.88836551,,,
603299.SH,4.97,24.84,14.2904,567.0524,0.9247,7.1414,0.0173,63.1323,1.0231,6.9904,278041.68,1389648.96,6.67,8.555611475,29.6154,2.772440942,1.177,4.058423279,2.2127,3.478412422,1.9001,14.69676403,517412.4796,21.53375602,,,
603300.SH,6.07,7.56,39.5491,49.2573,1.8554,2.3109,1.1926,8.8812,3.4619,4.3117,294574.8832,366884.0391,7.56,100,49.2573,100,2.3109,100,7.8541,86.64126109,4.3117,100,366884.0391,100,,,
603301.SH,28.54,76.97,21.2985,64.4379,2.6678,7.7472,0.0216,75.7459,2.0741,5.9495,285400,769700,35.93,15.2591369,26.5898,12.26558552,3.3306,13.04878529,6.2072,8.168579967,2.5894,13.29669195,359300,15.2591369,,,
603303.SH,9.29,46.44,16.8168,34.9698,1.6068,4.9841,0.0033,39.9151,0.9503,3.4554,379032,1114560,15.92,17.84656797,26.2512,51.97157495,2.5269,27.24365618,16.623,41.64106856,1.6257,26.96099956,649536,36.77684602,,,
603305.SH,16.21,58.15,27.7167,102.0871,5.7844,22.3342,0.0116,47.2736,8.1722,33.6475,649372.6,2329489,37.25,50.1669051,51.363,31.79531104,11.1108,32.18407473,4.6939,9.907113537,14.5497,25.03405259,1492235,50.1669051,,,
603306.SH,14.04,63.79,14.3794,66.0708,1.9584,9.2774,0.0732,27.2943,4.1675,15.0841,341880,893060,16.31,4.56281407,16.7043,4.497653381,2.275,4.325727558,1.6584,5.823423741,4.8414,6.17316747,510535.1405,30.5989224,,,
603308.SH,8.02,37.44,48.4834,167.7814,1.2087,8.1587,0.2233,32.3283,2.1714,10.8538,347870.9815,1497637.44,11.78,12.78042148,81.6979,27.8416235,1.7754,8.153956835,7.0047,21.12256658,3.1895,11.72602046,510962.6137,14.1847617,,,
603309.SH,8.6,95.11,32.7042,137.4103,1.9383,13.0211,0.0268,64.7617,2.6145,18.8735,172000,951100,12.8,4.854930066,47.0624,13.71285914,2.8311,8.05572599,3.5479,5.439260739,3.7545,7.011501322,256000,10.78167116,,,
603311.SH,7.76,52.22,27.2627,206.7677,2.7238,20.1319,0.004,46.5768,3.7248,26.0181,162960,1096620,12.27,10.14394962,40.5305,7.391326147,3.4279,4.044668861,5.8205,12.4890494,4.6875,4.318337797,257670,10.14394962,,,
603313.SH,14.8,58.97,26.1846,77.9816,2.2653,9.1505,0.0265,56.6836,1.3776,8.7686,355200,1415280,27.81,29.4543808,55.4179,56.43821071,4.0639,26.12269796,2.6189,4.575595998,2.4142,14.02516574,672153.795,29.89904488,,,
603315.SH,10.7,105.77,27.566,1045.6055,2.3852,17.8276,0.0364,53.2871,3.6782,23.8669,155100,1057700,18.51,8.214999474,434.1246,39.93544455,4.1226,11.25084184,5.8037,10.83046796,12.1401,41.91404102,407129.1178,27.92257011,,,
603316.SH,7.1,21.77,21.2144,64.9434,1.7421,5.9219,0.0087,71.2218,1.89,6.7146,144328.8,442540.56,9.16,14.04226312,28.6231,16.94230373,2.2476,12.09388009,3.2518,4.554077831,2.472,12.06317622,186204.48,14.04226312,,,
603318.SH,9.39,92.48,31.5425,768.8243,2.5566,25.1795,0.0262,57.9849,3.1192,30.5325,113055.6,1113459.2,16.75,8.857864966,490.2565,62.21691625,6.5508,17.6555614,8.5759,14.75136606,14.522,41.5958677,675531.314,56.22487904,,,
603319.SH,15.06,61.8,11.7338,123.7029,2.0496,8.6348,0.0089,66.3837,1.6446,9.8596,121865.52,500085.6,24.39,19.96148909,20.3244,7.672295303,2.6317,8.839518921,2.7111,4.071123378,2.1824,6.546561169,197363.88,19.96148909,,,
603320.SH,14.3,50.89,31.162,93.5438,2.58,8.8988,0.0175,68.038,2.4698,8.5769,143000,508900,20.32,16.45258267,47.4402,26.09446986,3.2771,11.032158,5.4759,8.024639631,3.2007,11.9680372,203200,16.45258267,,,
603321.SH,6.36,20.6,29.0658,69.7916,1.9133,6.5172,0.0182,57.7471,2.8193,8.0997,195252,632420,8.85,17.48595506,45.9017,41.33964219,2.6624,16.27098764,11.6096,20.07902454,3.9637,21.67260056,271695,17.48595506,,,
603322.SH,17.27,138.8,30.9124,366.5825,3.0751,23.5922,0.016,87.9464,1.9325,14.7326,138160,1110400,35.06,14.6383609,170.4823,41.57948533,7.982,23.91614799,5.8908,6.681193307,3.1965,9.874922852,392672,26.17789846,,,
603323.SH,5.64,21.67,10.2273,36.2702,0.9374,3.0434,0.0304,63.7033,2.8346,10.1502,816719.5599,2413845.354,7.99,14.66001248,16.2417,23.09420226,1.2922,16.84710351,4.5438,7.088415951,4.1352,17.77844606,1302581.416,30.42101368,,,
603326.SH,8.28,29,18.8073,63.3154,2.5249,6.9428,0.017,63.8891,1.8628,6.2957,187118.1799,464000,11.66,16.31274131,23.9143,11.47431591,3.3403,18.45673284,6.0251,9.406454461,2.4649,13.58253062,263502.1712,27.587218,,,
603328.SH,7.52,43.88,13.4123,56.7767,1.8466,5.2823,0.4167,25.3704,2.324,7.9878,750329.4155,2145732,11.37,10.58855886,18.4759,11.67685936,2.6431,23.18304858,5.0853,18.70904916,3.5012,20.78463223,1134253.779,27.51351959,,,
603329.SH,13.07,38.76,23.4386,78.8989,2.3483,7.3076,0.028,67.7042,1.0073,3.8621,172524,511632,18.05,19.3849747,32.3693,16.10286998,3.2431,18.04286895,6.3929,9.404931128,1.391,13.44052123,238260,19.3849747,,,
603330.SH,17.05,97.64,31.2617,108.0144,2.1822,10.1824,0.008,67.2584,2.5464,14.844,132990,585840,24.11,8.760392108,41.1449,12.87668056,3.0243,10.52598685,4.8319,7.173042837,3.4657,7.475442363,188058,12.16031799,,,
603331.SH,12.98,26.31,24.5217,50.9586,2.4028,5.0492,0.0106,55.6399,2.1096,5.3129,165174.7834,334803.4323,17.53,34.13353338,32.4724,30.07425228,3.1433,27.98140871,9.4196,16.91374869,2.8819,24.10951207,226545.9749,36.17973255,,,
603332.SH,27.99,46.9,24.6721,41.3405,2.6308,4.4081,0.1806,69.829,2.185,3.6611,332907.462,557819.22,38.03,53.09360127,33.5219,53.0932783,3.5744,53.09176841,9.6312,13.56901235,2.9687,53.0926089,452321.214,53.09360127,,,
603333.SH,4.92,15.52,55.5289,1404.4106,1.7816,5.476,0.1212,24.5925,1.8868,13.1265,255842.46,807047.76,8,29.05660377,71.7536,1.202826015,2.939,31.32849718,3.4053,13.42021061,2.6409,6.709253806,416004,29.05660377,,,
603335.SH,4.96,17.97,26.3051,6838.6998,2.3544,8.1205,0.0168,65.209,1.8284,6.3064,131990.14,455251.98,6.85,14.5272867,167.0145,2.065491009,4.037,29.18090217,5.269,8.056485285,2.8348,22.47431889,225599.27,28.95768025,,,
603336.SH,13.41,59.7,28.0751,124.9875,2.4669,10.9824,0.0114,64.7013,2.6871,11.9629,178822.35,796099.5,18.19,10.32620436,47.3612,19.90054936,3.912,16.97023076,13.3251,20.58080164,4.5233,19.79559715,315332.745,22.11492763,,,
603337.SH,25.52,64.77,20.217,41.6082,2.9118,5.9569,0.0421,49.4996,2.3886,4.7361,527421.84,1440879.246,43.35,45.42675159,29.3504,42.6969969,5.354,80.20097862,3.3369,6.661881413,3.2115,35.0543131,1333236.186,88.21586433,,,
603338.SH,30.69,171.61,28.0854,118.2419,3.4409,13.613,0.0462,45.4515,7.3918,28.9281,276705,2015755.907,79.76,34.82117513,43.7347,17.3579276,7.8075,42.9272225,1.7637,3.782598067,12.3536,23.03924072,1975629.039,97.69259956,,,
603339.SH,13.85,61.09,15.4365,101.8974,1.9002,10.4499,0.0131,63.1855,2.6088,17.5338,291904.3313,1263341.2,18.84,10.56308213,19.9863,5.262263058,2.4779,6.756962233,3.4639,5.46251211,3.3778,5.152428811,397041.225,10.82282309,,,
603345.SH,16.01,45.68,20.2504,57.7788,2.3146,6.6041,0.0059,63.5254,1.2293,3.5074,345880.04,986870.72,36.98,70.67745197,30.754,27.98840345,4.3681,47.87271244,2.0943,3.287809255,2.0042,34.0151881,798915.92,70.67745197,,,
603348.SH,20.11,51.9,26.8079,69.9645,2.1902,5.8361,0.0505,67.7811,2.6251,7.1445,442420,1141800,25.03,15.47656496,43.9696,39.76610762,2.6991,13.95814477,8.9726,13.17292332,3.3988,17.11952914,550660,15.47656496,,,
603351.SH,51.12,68.71,31.2935,42.0614,3.0283,4.0703,0.3228,46.8406,4.3755,5.881,340800.1704,458066.8957,60.38,52.64354747,36.9621,52.64350523,3.5768,52.63915547,8.6463,17.89315058,5.168,52.64031883,402533.5346,52.64354747,,,
603355.SH,21.2,114.82,19.7869,131.9697,2.8509,19.5682,0.0239,40.57,1.4297,10.9432,850120,4604282,26.09,5.223242897,24.351,4.068448996,3.8742,6.121203783,2.8615,6.998453612,1.7595,3.466652651,1046209,5.223242897,,,
603356.SH,11.91,29.23,26.1118,67.1392,2.3556,6.0664,0.0233,66.0441,1.7975,6.864,158807.94,389752.82,14.98,17.72517321,32.8426,16.40562161,2.9628,16.3630484,6.2264,9.395675302,2.2609,9.146353498,199743.32,17.72517321,,,
603357.SH,15.03,36.87,12.0874,60.4781,2.7215,7.2266,0.0161,55.0898,3.2433,11.5298,487984.0541,1197070.664,21.34,28.89194139,14.9102,5.833352276,3.3571,14.10845486,3.5128,6.349128531,4.0007,9.140167743,692852.9417,28.89194137,,,
603358.SH,9.87,71.46,13.0526,36.9173,1.2272,4.9285,0.069,44.138,0.8461,4.3894,309523.2,1143360,13.95,6.624452021,18.9929,24.89157626,1.7054,12.91978494,2.6022,5.748258413,1.1929,9.787486242,437472,15.34458542,,,
603359.SH,14.35,55.46,14.7828,63.697,1.809,5.5876,0.0304,59.1256,2.9532,12.115,457248.4,1262269.6,20.15,14.10848942,20.7578,12.21526673,2.5402,19.35108241,2.2754,3.798954907,4.1469,13.02909909,642059.6,22.95730845,,,
603360.SH,10.23,44.16,16.9707,70.3698,2.5638,8.5062,0.0126,62.9576,4.0511,15.7873,177475.54,588829.44,19.7,27.91040377,28.8707,22.28501978,4.8214,37.99138395,1.5244,2.401779331,7.1155,26.11066614,367751.72,46.2560778,,,
603363.SH,6.9,22.62,31.7153,141.8115,3.7841,12.4052,0.0063,68.4347,0.5517,1.9083,289800,950040,13.69,43.19338422,120.9595,81.06020008,6.8795,35.90493093,5.7365,8.374008453,1.0519,36.87159074,596934.653,46.51863762,,,
603365.SH,12.4,32.9,11.7871,33.8939,1.5913,4.2252,0.0296,39.5034,1.2377,3.5019,330670.8,877344.3,17.1,22.92682927,16.2155,20.03184541,2.1892,22.70017844,3.6354,9.134666538,1.7027,20.53705503,456005.7,22.92682927,,,
603366.SH,3.21,35.62,20.3355,255.6254,0.7281,4.9504,0.2464,24.1022,0.8537,5.9548,256800,1707200,5.22,6.201789571,,,1.1929,11.00821827,8.4406,34.34887952,1.3334,9.403854071,417600,11.0865968,,,
603367.SH,13.9,32.09,11.6964,58.9274,1.5652,4.1764,0.0104,56.9659,1.6628,5.6722,630160.67,1454809.777,18.47,25.12369434,16.629,10.44356461,2.0158,17.25643382,11.2158,19.67395598,2.1989,13.37107797,837342.991,25.12369434,,,
603368.SH,25.1,122.24,12.9388,79.5789,1.7293,11.8342,0.0415,32.4162,0.5841,2.3536,560700,1375200,30.9,5.970763846,15.2104,3.40875839,2.0822,3.49236509,1.5502,4.660120403,0.6834,5.611754733,800536.9327,29.44590948,,,
603369.SH,11.76,49.46,14.9796,38.2071,2.882,6.8456,0.1902,25.7565,4.6292,10.2863,1205825.4,3560271,26.63,39.44297082,29.0749,60.68367237,5.5938,68.41760016,2.8176,10.27680971,8.9851,76.99881565,3340733.5,90.67561807,,,
603377.SH,11.16,55.68,27.7851,74.2139,3.832,15.255,0.0566,63.3756,5.8848,18.2032,656208,2338560,16.98,13.07277628,46.5324,40.37860121,5.6239,15.6867723,3.6187,5.625641593,9.5635,29.86345629,998424,20.34152187,,,
603378.SH,10.39,39.93,20.924,66.886,1.5536,6.4229,0.0145,61.6099,1.3159,6.4534,202397.2,777836.4,15.91,18.68652674,35.2275,31.12027327,2.3745,16.85868605,6.6497,10.77223299,2.0111,13.53187348,309926.8,18.68652674,,,
603380.SH,13.3,29.69,19.5487,58.6496,2.9803,7.7498,0.013,66.3534,2.3433,6.9017,212800,475040,17.27,24.22208664,27.5166,20.37779182,3.7576,16.2973058,4.7711,7.172250996,2.9432,13.16031941,276320,24.22208664,,,
603383.SH,22.42,89.42,24.0805,89.4026,2.7678,11.0811,0.02,64.682,10.2762,38.275,230933.17,1074951.8,89.42,100,89.4026,100,11.0811,100,11.157,17.22340787,38.275,100,1074951.8,99.99999995,,,
603385.SH,7.8,37.24,11.8798,50.3543,0.9512,3.8333,0.0136,44.5712,1.028,4.6463,288129.2263,1058178.737,10.87,10.42798913,16.1215,11.02470467,1.2909,11.78654453,3.4435,7.697676715,1.4128,10.63482851,401533.9346,14.72693726,,,
603386.SH,8.97,28.2,29.9497,94.1563,3.1298,9.8396,0.0091,77.4045,2.2636,7.1162,181014.6,569076,17.84,46.12584503,44.9095,23.29947389,5.5425,35.95785269,7.8566,10.13949149,3.2056,19.41227383,360011.2,46.12584503,,,
603387.SH,25.77,86.29,20.2911,52.4634,3.7683,9.5222,0.0179,50.9955,7.8325,21.2467,422928,1146700.691,37.96,20.14210178,28.3438,25.02991704,5.2503,25.75644346,11.4142,22.35550516,10.2558,18.06518466,706104.0004,39.12499103,,,
603388.SH,9.27,59.44,16.2509,86.8679,2.3762,8.3609,0.0004,50.3799,1.7893,9.4077,174200,594400,12.22,5.880007973,20.6431,6.219748786,3.0185,10.73236754,1.7463,3.465496879,2.2729,6.347789562,252306.34,18.58789624,,,
603389.SH,7.86,37.36,28.7461,186.4871,2.0374,10.0853,0.0294,70.0366,3.3729,14.0217,172102.56,818034.56,11.57,12.57627119,,,2.9991,11.94970116,19.4181,27.6952942,5.1788,16.95871835,253336.72,12.57627119,,,
603393.SH,28.57,72.66,17.6948,60.3828,2.2133,6.8135,0.0145,51.3347,3.6546,12.3093,457120,1162560,40.78,27.6933545,27.7627,23.5848482,3.1592,20.56214947,4.7346,9.197353089,5.2165,18.0468416,652480,27.6933545,,,
603396.SH,23.01,65.04,20.3011,69.3987,2.0493,6.2666,0.0111,56.6556,2.6846,9.6276,173855.8908,491420.5622,44.74,51.70116583,39.3445,38.78682461,3.8958,43.78393759,5.6627,9.977314655,4.9387,32.46579288,338040.5282,51.70116584,,,
603398.SH,9.56,123.01,27.7532,169.6779,3.2434,22.5307,0.025,70.9044,6.0682,38.0973,193152,1180896,13.36,3.349493169,60.8919,23.34949449,4.4352,6.179195637,5.8792,8.259381428,8.1002,6.344230715,284213.292,9.219118719,,,
603399.SH,7.35,23.95,13.7542,280.2828,1.7393,7.8326,0.1914,37.8607,1.2406,5.9866,283408.496,1138881.602,12.37,30.24096386,18.9044,1.932325462,2.7883,17.21563028,2.2741,5.528905501,2.0146,16.30847029,676330.5528,45.93038098,,,
603416.SH,17.71,63.01,19.5936,71.3047,2.5444,7.6573,0.0143,61.1204,4.5792,19.1553,248931.76,632620.4,28.79,24.45916115,30.91,21.88388953,3.9817,28.11124802,3.0798,5.016684095,6.9737,16.42757665,404672.24,40.59032866,,,
603421.SH,14.18,59.94,21.673,78.7408,2.7125,15.2311,0.0134,48.9449,3.8296,20.0596,628167.619,2597799.6,29.33,33.10751748,49.6483,49.0211643,5.3059,20.71637404,35.2525,72.01720773,7.7632,24.23659889,1328340.041,35.54838815,,,
603429.SH,21.3,98.95,31.3369,131.3539,3.5718,14.9716,0.0147,58.2711,8.3897,35.1669,146880,681632,32.67,14.64262717,53.8982,22.55746523,10.0315,56.66502921,2.9364,5.01524296,13.5698,19.34518919,622036.8,88.85554425,,,
603444.SH,77.76,372.31,10.4712,53.0989,2.703,14.7291,0.0225,71.7156,4.5133,26.7473,553421.808,2649748.886,213.22,45.98879647,22.7689,28.8490817,5.7132,25.03055854,3.1208,4.32161533,9.9864,24.61590357,1532672.802,46.71270069,,,
603456.SH,5.72,82.71,28.2922,120.9635,1.7192,10.6796,0.0685,26.4821,2.5072,12.9714,461009.7898,1728048.63,9.97,5.520197428,51.1285,24.6422571,2.8969,13.14338646,1.5233,5.507768725,4.3146,17.27222339,803471.5035,27.02850953,,,
603458.SH,28.02,82.38,10.2524,46.3241,1.674,5.4455,0.0957,46.8079,1.6861,5.7992,347872.4105,1022759.785,34.58,12.06769684,14.8408,12.72022112,2.0566,10.14450484,3.6821,7.677651663,2.114,10.40334541,436162.6129,13.08221279,,,
603466.SH,13.48,81.53,19.8135,78.9032,2.7005,9.2315,0.0242,72.4592,2.519,8.6254,343440,1174032,19.04,8.170462895,29.1135,15.73878358,4.0856,21.20808452,5.7723,7.935528405,3.558,17.01493515,555874.704,25.57630028,,,
603477.SH,6.56,20.23,24.5506,70.1704,1.9164,6.1964,0.0225,74.6647,2.3997,7.2065,157440,485520,8.87,16.89831748,33.1957,18.9503242,2.5912,15.76635514,6.8536,9.151793489,3.2448,17.5813431,212880,16.89831748,,,
603486.SH,28.83,80.56,30.7054,85.8005,5.473,15.2931,0.0232,75.128,2.5346,7.0824,1153488.3,3223205.6,61.27,62.71022617,54.6741,43.50423177,10.7008,53.23571043,3.0231,3.994285319,4.5597,44.52922292,2451412.7,62.71022617,,,
603488.SH,6.54,26.04,19.671,74.6555,1.7383,6.6441,0.0099,63.1206,4.7439,19.2275,136647.414,541632,9.33,14.30769231,28.2067,15.52382944,2.4073,13.63691956,5.8353,9.230447452,6.542,12.41473114,194941.953,14.39426117,,,
603496.SH,17.62,44.78,27.6101,63.9778,3.4065,7.1387,0.014,59.4315,6.4535,16.0166,203600,522384.9338,33.96,60.16200295,45.9715,50.48820794,6.6237,86.20116821,3.4355,5.75840451,11.2357,50.00679696,484704.7091,88.18004846,,,
603499.SH,13.31,39.94,27.3478,82.064,2.6779,8.0356,0.0138,78.4994,4.1382,12.4176,133100,399400,30.02,62.74877957,63.2794,65.66903403,5.6571,55.60595031,9.1435,11.63232491,8.5094,52.79609634,304163.8408,64.23726654,,,
603500.SH,12.5,13.69,32.5238,35.6201,2.7329,2.9931,6.5497,18.6317,7.3706,8.0723,220500,241491.6,13.64,95.79831933,35.49,95.79821077,2.9822,95.81091468,15.1165,70.90547923,8.0428,95.79592418,240609.6,95.79831933,,,
603501.SH,10.11,54.48,28.1723,153.3221,3.917,18.2888,0.0124,60.1078,2.0059,9.5977,420576,2482675.065,50.57,91.18773946,81.5099,42.61900538,14.329,72.44743178,3.3154,5.496260945,5.9073,51.38965726,2304494.825,91.35927835,,,
603505.SH,5.39,30.8,25.041,131.6695,1.992,10.8185,0.0098,75.2037,4.4287,23.7175,129360,739200,17.37,47.1467926,42.0996,15.99816184,5.386,38.4523877,3.8368,5.08950859,8.2305,19.70988346,416880,47.1467926,,,
603506.SH,18.76,51.67,23.6074,56.0152,3.2836,6.9263,0.0476,68.2374,2.12,6.1047,185714.2872,410079.3684,24.79,18.32269827,28.3677,14.68874777,4.1712,24.3665413,6.2326,9.070271507,2.6184,12.5078425,255769.8433,31.22391226,,,
603507.SH,15.1,60.9,22.7079,52.3821,1.3838,5.6113,0.015,55.0818,2.3367,7.547,193402.914,765095.226,28.26,28.73362445,50.3306,93.086587,2.5841,28.39266706,4.2453,7.682124256,4.2811,37.31838858,361958.0364,29.48353841,,,
603508.SH,30,137.9,29.3415,92.5288,1.849,10.109,0.0175,31.6918,9.2898,34.3857,480000,2206400,46.46,15.25486562,53.6145,38.41436491,2.4534,7.317191283,1.7995,5.626012256,16.4569,28.55884826,886336.2409,23.53662192,,,
603515.SH,21.51,58.93,21.7822,70.9401,4.4393,11.0146,0.0066,56.1386,2.274,6.9205,1246459.553,3427595.704,33.85,32.97701764,28.3528,13.36631549,5.8964,22.16020562,2.8013,4.978799971,3.1978,19.88163134,2559500.236,60.19984963,,,
603516.SH,18.33,64.84,27.4334,66.7075,3.2439,8.7875,0.0362,68.3455,9.1497,24.2306,240059.5415,606556.8028,28.47,21.80176306,42.6093,38.64098732,5.0384,32.37066166,11.9307,17.41270954,14.2112,33.56232055,372858.4369,36.23462149,,,
603517.SH,23.17,54.62,20.9115,58.8851,4.3065,10.152,0.0116,56.7379,2.9014,6.8397,949970,2239420,45.14,69.85691574,28.8483,20.90083637,6.1218,31.05465743,1.3071,2.283773135,4.2367,33.90549222,1850740,69.85691574,,,
603518.SH,12.73,42.69,8.7286,67.9481,1.0254,5.1072,0.0584,47.9145,0.7629,7.8812,229845.2331,631726.62,16.9,13.91855808,11.1364,4.065890458,1.2625,5.808711843,1.9044,3.85739749,0.9901,3.191773317,305136.2482,18.73463603,,,
603519.SH,5.87,78.3,15.525,113.2775,1.9677,10.1416,0.0235,54.8695,1.0649,8.4502,130278.7013,626400,11,7.082700538,28.8539,13.63535459,3.5771,19.6894995,3.1741,5.744448091,1.9888,12.50998605,244133.8526,22.94905532,,,
603520.SH,17.37,59.22,21.5358,118.9949,2.3865,9.3613,0.0288,64.5982,2.6525,10.7456,208440,710640,29.63,29.29510155,36.38,15.23120981,4.0314,23.58347193,3.3445,5.135094952,4.4808,22.59084899,355560,29.29510155,,,
603527.SH,10.04,47.47,18.1125,76.104,2.0657,7.7904,0.0263,67.0768,0.5419,2.3181,174856.64,590526.8,12.88,7.58749666,23.2359,8.834743023,2.65,10.20664838,3.8913,5.764311974,0.6952,8.630784822,224318.08,11.89920393,,,
